timestamp,sensor_value,BotName
2024-11-06T12:34:17.919851,1,29
2024-11-06T12:34:17.935186,1,0
2024-11-06T12:34:17.935186,1,1
2024-11-06T12:34:17.935186,1,2
2024-11-06T12:34:17.936193,1,3
2024-11-06T12:34:17.936193,1,4
2024-11-06T12:34:17.936193,1,5
2024-11-06T12:34:17.936193,1,6
2024-11-06T12:34:17.936193,1,7
2024-11-06T12:34:17.937200,1,8
2024-11-06T12:34:17.937200,1,9
2024-11-06T12:34:17.937200,1,10
2024-11-06T12:34:17.937200,0,11
2024-11-06T12:34:17.937200,0,12
2024-11-06T12:34:17.938192,1,13
2024-11-06T12:34:17.938192,1,14
2024-11-06T12:34:17.938192,1,15
2024-11-06T12:34:17.938192,1,16
2024-11-06T12:34:17.938192,1,17
2024-11-06T12:34:17.939192,1,18
2024-11-06T12:34:17.939192,1,19
2024-11-06T12:34:17.939192,1,20
2024-11-06T12:34:17.939192,0,21
2024-11-06T12:34:17.939192,1,22
2024-11-06T12:34:17.940194,1,23
2024-11-06T12:34:17.940194,1,24
2024-11-06T12:34:17.940194,1,25
2024-11-06T12:34:17.940194,1,26
2024-11-06T12:34:17.940194,1,27
2024-11-06T12:34:17.940194,1,28
2024-11-06T12:34:17.941193,0,29
2024-11-06T12:34:17.955777,1,0
2024-11-06T12:34:17.955777,1,1
2024-11-06T12:34:17.955777,1,2
2024-11-06T12:34:17.956778,1,3
2024-11-06T12:34:17.956778,1,4
2024-11-06T12:34:17.956778,1,5
2024-11-06T12:34:17.956778,1,6
2024-11-06T12:34:17.956778,1,7
2024-11-06T12:34:17.957780,1,8
2024-11-06T12:34:17.957780,1,9
2024-11-06T12:34:17.957780,0,10
2024-11-06T12:34:17.957780,1,11
2024-11-06T12:34:17.957780,1,12
2024-11-06T12:34:17.958778,0,13
2024-11-06T12:34:17.958778,1,14
2024-11-06T12:34:17.958778,1,15
2024-11-06T12:34:17.958778,0,16
2024-11-06T12:34:17.958778,1,17
2024-11-06T12:34:17.959778,1,18
2024-11-06T12:34:17.959778,1,19
2024-11-06T12:34:17.959778,1,20
2024-11-06T12:34:17.959778,1,21
2024-11-06T12:34:17.959778,1,22
2024-11-06T12:34:17.959778,1,23
2024-11-06T12:34:17.960778,1,24
2024-11-06T12:34:17.960778,1,25
2024-11-06T12:34:17.960778,1,26
2024-11-06T12:34:17.960778,0,27
2024-11-06T12:34:17.960778,1,28
2024-11-06T12:34:17.961783,1,29
2024-11-06T12:34:17.976780,1,0
2024-11-06T12:34:17.976780,1,1
2024-11-06T12:34:17.976780,1,2
2024-11-06T12:34:17.977777,1,3
2024-11-06T12:34:17.977777,1,4
2024-11-06T12:34:17.977777,1,5
2024-11-06T12:34:17.977777,1,6
2024-11-06T12:34:17.977777,1,7
2024-11-06T12:34:17.978777,1,8
2024-11-06T12:34:17.978777,1,9
2024-11-06T12:34:17.978777,1,10
2024-11-06T12:34:17.978777,1,11
2024-11-06T12:34:17.978777,1,12
2024-11-06T12:34:17.978777,1,13
2024-11-06T12:34:17.979778,1,14
2024-11-06T12:34:17.979778,1,15
2024-11-06T12:34:17.979778,1,16
2024-11-06T12:34:17.979778,1,17
2024-11-06T12:34:17.980778,0,18
2024-11-06T12:34:17.980778,1,19
2024-11-06T12:34:17.980778,1,20
2024-11-06T12:34:17.980778,1,21
2024-11-06T12:34:17.980778,0,22
2024-11-06T12:34:17.980778,1,23
2024-11-06T12:34:17.981778,1,24
2024-11-06T12:34:17.981778,1,25
2024-11-06T12:34:17.981778,1,26
2024-11-06T12:34:17.981778,0,27
2024-11-06T12:34:17.981778,1,28
2024-11-06T12:34:17.982782,1,29
2024-11-06T12:34:17.997993,1,0
2024-11-06T12:34:17.997993,1,1
2024-11-06T12:34:17.998993,0,2
2024-11-06T12:34:17.998993,1,3
2024-11-06T12:34:17.998993,1,4
2024-11-06T12:34:17.998993,1,5
2024-11-06T12:34:17.998993,0,6
2024-11-06T12:34:17.999993,1,7
2024-11-06T12:34:17.999993,1,8
2024-11-06T12:34:17.999993,1,9
2024-11-06T12:34:17.999993,1,10
2024-11-06T12:34:17.999993,1,11
2024-11-06T12:34:17.999993,1,12
2024-11-06T12:34:18.000993,1,13
2024-11-06T12:34:18.000993,1,14
2024-11-06T12:34:18.000993,1,15
2024-11-06T12:34:18.000993,1,16
2024-11-06T12:34:18.000993,1,17
2024-11-06T12:34:18.001993,1,18
2024-11-06T12:34:18.001993,1,19
2024-11-06T12:34:18.001993,1,20
2024-11-06T12:34:18.001993,1,21
2024-11-06T12:34:18.001993,1,22
2024-11-06T12:34:18.001993,1,23
2024-11-06T12:34:18.002993,1,24
2024-11-06T12:34:18.002993,1,25
2024-11-06T12:34:18.002993,1,26
2024-11-06T12:34:18.002993,1,27
2024-11-06T12:34:18.002993,1,28
2024-11-06T12:34:18.004001,1,29
2024-11-06T12:34:18.018354,1,0
2024-11-06T12:34:18.018354,1,1
2024-11-06T12:34:18.018354,1,2
2024-11-06T12:34:18.019346,1,3
2024-11-06T12:34:18.019346,0,4
2024-11-06T12:34:18.019346,0,5
2024-11-06T12:34:18.019346,1,6
2024-11-06T12:34:18.020347,1,7
2024-11-06T12:34:18.020347,1,8
2024-11-06T12:34:18.020347,0,9
2024-11-06T12:34:18.020347,1,10
2024-11-06T12:34:18.020347,1,11
2024-11-06T12:34:18.020347,1,12
2024-11-06T12:34:18.021343,1,13
2024-11-06T12:34:18.021343,1,14
2024-11-06T12:34:18.021343,1,15
2024-11-06T12:34:18.021343,1,16
2024-11-06T12:34:18.021343,1,17
2024-11-06T12:34:18.022346,1,18
2024-11-06T12:34:18.022346,1,19
2024-11-06T12:34:18.022346,1,20
2024-11-06T12:34:18.022346,1,21
2024-11-06T12:34:18.022346,1,22
2024-11-06T12:34:18.022346,1,23
2024-11-06T12:34:18.023347,1,24
2024-11-06T12:34:18.023347,1,25
2024-11-06T12:34:18.023347,1,26
2024-11-06T12:34:18.023347,1,27
2024-11-06T12:34:18.023347,1,28
2024-11-06T12:34:18.023347,1,29
2024-11-06T12:34:18.038698,1,0
2024-11-06T12:34:18.038698,1,1
2024-11-06T12:34:18.038698,1,2
2024-11-06T12:34:18.039706,1,3
2024-11-06T12:34:18.039706,1,4
2024-11-06T12:34:18.039706,1,5
2024-11-06T12:34:18.039706,1,6
2024-11-06T12:34:18.039706,1,7
2024-11-06T12:34:18.040709,1,8
2024-11-06T12:34:18.040709,1,9
2024-11-06T12:34:18.040709,1,10
2024-11-06T12:34:18.040709,1,11
2024-11-06T12:34:18.040709,1,12
2024-11-06T12:34:18.040709,1,13
2024-11-06T12:34:18.041703,1,14
2024-11-06T12:34:18.041703,1,15
2024-11-06T12:34:18.041703,0,16
2024-11-06T12:34:18.041703,1,17
2024-11-06T12:34:18.041703,1,18
2024-11-06T12:34:18.042704,1,19
2024-11-06T12:34:18.042704,1,20
2024-11-06T12:34:18.042704,1,21
2024-11-06T12:34:18.042704,1,22
2024-11-06T12:34:18.042704,1,23
2024-11-06T12:34:18.043703,0,24
2024-11-06T12:34:18.043703,1,25
2024-11-06T12:34:18.043703,1,26
2024-11-06T12:34:18.043703,1,27
2024-11-06T12:34:18.043703,1,28
2024-11-06T12:34:18.043703,1,29
2024-11-06T12:34:18.059190,1,0
2024-11-06T12:34:18.059190,1,1
2024-11-06T12:34:18.059190,1,2
2024-11-06T12:34:18.059190,1,3
2024-11-06T12:34:18.060208,1,4
2024-11-06T12:34:18.060208,1,5
2024-11-06T12:34:18.060208,1,6
2024-11-06T12:34:18.060208,0,7
2024-11-06T12:34:18.060208,1,8
2024-11-06T12:34:18.061207,1,9
2024-11-06T12:34:18.061207,0,10
2024-11-06T12:34:18.061207,1,11
2024-11-06T12:34:18.061207,1,12
2024-11-06T12:34:18.061207,1,13
2024-11-06T12:34:18.062207,1,14
2024-11-06T12:34:18.062207,0,15
2024-11-06T12:34:18.062207,1,16
2024-11-06T12:34:18.062207,0,17
2024-11-06T12:34:18.063207,1,18
2024-11-06T12:34:18.063207,1,19
2024-11-06T12:34:18.063207,1,20
2024-11-06T12:34:18.063207,0,21
2024-11-06T12:34:18.063207,1,22
2024-11-06T12:34:18.064207,1,23
2024-11-06T12:34:18.064207,1,24
2024-11-06T12:34:18.064207,1,25
2024-11-06T12:34:18.064207,1,26
2024-11-06T12:34:18.064207,0,27
2024-11-06T12:34:18.065207,1,28
2024-11-06T12:34:18.065207,1,29
2024-11-06T12:34:18.080106,1,0
2024-11-06T12:34:18.080106,1,1
2024-11-06T12:34:18.080106,0,2
2024-11-06T12:34:18.081126,1,3
2024-11-06T12:34:18.081126,1,4
2024-11-06T12:34:18.081126,1,5
2024-11-06T12:34:18.081126,0,6
2024-11-06T12:34:18.082126,1,7
2024-11-06T12:34:18.082126,1,8
2024-11-06T12:34:18.082126,1,9
2024-11-06T12:34:18.082126,1,10
2024-11-06T12:34:18.082126,1,11
2024-11-06T12:34:18.083126,1,12
2024-11-06T12:34:18.083126,1,13
2024-11-06T12:34:18.083126,1,14
2024-11-06T12:34:18.083126,1,15
2024-11-06T12:34:18.083126,1,16
2024-11-06T12:34:18.084126,1,17
2024-11-06T12:34:18.084126,1,18
2024-11-06T12:34:18.084126,1,19
2024-11-06T12:34:18.084126,1,20
2024-11-06T12:34:18.084126,1,21
2024-11-06T12:34:18.084126,1,22
2024-11-06T12:34:18.085126,1,23
2024-11-06T12:34:18.085126,1,24
2024-11-06T12:34:18.085126,1,25
2024-11-06T12:34:18.085630,1,26
2024-11-06T12:34:18.085630,1,27
2024-11-06T12:34:18.085630,1,28
2024-11-06T12:34:18.085630,0,29
2024-11-06T12:34:18.101290,1,0
2024-11-06T12:34:18.101290,1,1
2024-11-06T12:34:18.101290,1,2
2024-11-06T12:34:18.102290,1,3
2024-11-06T12:34:18.102290,1,4
2024-11-06T12:34:18.102290,1,5
2024-11-06T12:34:18.102290,1,6
2024-11-06T12:34:18.102290,1,7
2024-11-06T12:34:18.102290,1,8
2024-11-06T12:34:18.103293,1,9
2024-11-06T12:34:18.103293,1,10
2024-11-06T12:34:18.103293,1,11
2024-11-06T12:34:18.103293,1,12
2024-11-06T12:34:18.103293,0,13
2024-11-06T12:34:18.103293,1,14
2024-11-06T12:34:18.103293,1,15
2024-11-06T12:34:18.104809,1,16
2024-11-06T12:34:18.104809,1,17
2024-11-06T12:34:18.104809,1,18
2024-11-06T12:34:18.104809,1,19
2024-11-06T12:34:18.104809,1,20
2024-11-06T12:34:18.105815,1,21
2024-11-06T12:34:18.105815,1,22
2024-11-06T12:34:18.105815,1,23
2024-11-06T12:34:18.105815,1,24
2024-11-06T12:34:18.105815,1,25
2024-11-06T12:34:18.105815,1,26
2024-11-06T12:34:18.106816,1,27
2024-11-06T12:34:18.106816,1,28
2024-11-06T12:34:18.106816,0,29
2024-11-06T12:34:18.122821,1,0
2024-11-06T12:34:18.122821,1,1
2024-11-06T12:34:18.122821,1,2
2024-11-06T12:34:18.123842,1,3
2024-11-06T12:34:18.123842,1,4
2024-11-06T12:34:18.123842,1,5
2024-11-06T12:34:18.123842,1,6
2024-11-06T12:34:18.123842,1,7
2024-11-06T12:34:18.124840,1,8
2024-11-06T12:34:18.124840,0,9
2024-11-06T12:34:18.124840,1,10
2024-11-06T12:34:18.124840,0,11
2024-11-06T12:34:18.124840,1,12
2024-11-06T12:34:18.126045,1,13
2024-11-06T12:34:18.126045,1,14
2024-11-06T12:34:18.126045,1,15
2024-11-06T12:34:18.126045,1,16
2024-11-06T12:34:18.126045,1,17
2024-11-06T12:34:18.127045,1,18
2024-11-06T12:34:18.127045,1,19
2024-11-06T12:34:18.127045,1,20
2024-11-06T12:34:18.127045,1,21
2024-11-06T12:34:18.127045,1,22
2024-11-06T12:34:18.127045,1,23
2024-11-06T12:34:18.128050,1,24
2024-11-06T12:34:18.128050,1,25
2024-11-06T12:34:18.128050,1,26
2024-11-06T12:34:18.128050,1,27
2024-11-06T12:34:18.128050,1,28
2024-11-06T12:34:18.129051,1,29
2024-11-06T12:34:18.143888,1,0
2024-11-06T12:34:18.143888,1,1
2024-11-06T12:34:18.143888,1,2
2024-11-06T12:34:18.143888,1,3
2024-11-06T12:34:18.144914,1,4
2024-11-06T12:34:18.144914,1,5
2024-11-06T12:34:18.144914,1,6
2024-11-06T12:34:18.144914,1,7
2024-11-06T12:34:18.145951,1,8
2024-11-06T12:34:18.145951,1,9
2024-11-06T12:34:18.145951,1,10
2024-11-06T12:34:18.145951,1,11
2024-11-06T12:34:18.145951,1,12
2024-11-06T12:34:18.145951,1,13
2024-11-06T12:34:18.146980,0,14
2024-11-06T12:34:18.146980,1,15
2024-11-06T12:34:18.146980,1,16
2024-11-06T12:34:18.146980,1,17
2024-11-06T12:34:18.146980,1,18
2024-11-06T12:34:18.147980,1,19
2024-11-06T12:34:18.147980,1,20
2024-11-06T12:34:18.147980,1,21
2024-11-06T12:34:18.147980,1,22
2024-11-06T12:34:18.147980,1,23
2024-11-06T12:34:18.148980,1,24
2024-11-06T12:34:18.148980,1,25
2024-11-06T12:34:18.148980,1,26
2024-11-06T12:34:18.148980,1,27
2024-11-06T12:34:18.148980,1,28
2024-11-06T12:34:18.149980,0,29
2024-11-06T12:34:18.165005,1,0
2024-11-06T12:34:18.165510,1,1
2024-11-06T12:34:18.165510,0,2
2024-11-06T12:34:18.166010,0,3
2024-11-06T12:34:18.166010,1,4
2024-11-06T12:34:18.166010,1,5
2024-11-06T12:34:18.166010,1,6
2024-11-06T12:34:18.167010,1,7
2024-11-06T12:34:18.167010,1,8
2024-11-06T12:34:18.167010,1,9
2024-11-06T12:34:18.167010,0,10
2024-11-06T12:34:18.167010,1,11
2024-11-06T12:34:18.168017,0,12
2024-11-06T12:34:18.168017,1,13
2024-11-06T12:34:18.168017,0,14
2024-11-06T12:34:18.168017,1,15
2024-11-06T12:34:18.168017,1,16
2024-11-06T12:34:18.169014,0,17
2024-11-06T12:34:18.169014,1,18
2024-11-06T12:34:18.169014,0,19
2024-11-06T12:34:18.169014,1,20
2024-11-06T12:34:18.169014,1,21
2024-11-06T12:34:18.169014,1,22
2024-11-06T12:34:18.170011,1,23
2024-11-06T12:34:18.170011,1,24
2024-11-06T12:34:18.170011,1,25
2024-11-06T12:34:18.170011,1,26
2024-11-06T12:34:18.171010,0,27
2024-11-06T12:34:18.171010,1,28
2024-11-06T12:34:18.171010,1,29
2024-11-06T12:34:18.186824,1,0
2024-11-06T12:34:18.186824,1,1
2024-11-06T12:34:18.186824,1,2
2024-11-06T12:34:18.187822,0,3
2024-11-06T12:34:18.187822,1,4
2024-11-06T12:34:18.187822,1,5
2024-11-06T12:34:18.187822,1,6
2024-11-06T12:34:18.187822,1,7
2024-11-06T12:34:18.187822,1,8
2024-11-06T12:34:18.188822,1,9
2024-11-06T12:34:18.188822,1,10
2024-11-06T12:34:18.188822,1,11
2024-11-06T12:34:18.188822,1,12
2024-11-06T12:34:18.189823,0,13
2024-11-06T12:34:18.189823,1,14
2024-11-06T12:34:18.189823,1,15
2024-11-06T12:34:18.189823,1,16
2024-11-06T12:34:18.189823,1,17
2024-11-06T12:34:18.189823,1,18
2024-11-06T12:34:18.190822,0,19
2024-11-06T12:34:18.190822,1,20
2024-11-06T12:34:18.190822,0,21
2024-11-06T12:34:18.190822,1,22
2024-11-06T12:34:18.190822,1,23
2024-11-06T12:34:18.191852,1,24
2024-11-06T12:34:18.191852,1,25
2024-11-06T12:34:18.191852,1,26
2024-11-06T12:34:18.191852,1,27
2024-11-06T12:34:18.191852,1,28
2024-11-06T12:34:18.192852,1,29
2024-11-06T12:34:18.207973,1,0
2024-11-06T12:34:18.207973,1,1
2024-11-06T12:34:18.207973,1,2
2024-11-06T12:34:18.208973,1,3
2024-11-06T12:34:18.208973,1,4
2024-11-06T12:34:18.208973,1,5
2024-11-06T12:34:18.208973,1,6
2024-11-06T12:34:18.208973,1,7
2024-11-06T12:34:18.209955,1,8
2024-11-06T12:34:18.209955,1,9
2024-11-06T12:34:18.209955,1,10
2024-11-06T12:34:18.209955,1,11
2024-11-06T12:34:18.209955,1,12
2024-11-06T12:34:18.210950,1,13
2024-11-06T12:34:18.210950,1,14
2024-11-06T12:34:18.210950,1,15
2024-11-06T12:34:18.210950,0,16
2024-11-06T12:34:18.210950,1,17
2024-11-06T12:34:18.211951,0,18
2024-11-06T12:34:18.211951,1,19
2024-11-06T12:34:18.211951,1,20
2024-11-06T12:34:18.211951,1,21
2024-11-06T12:34:18.211951,0,22
2024-11-06T12:34:18.212951,1,23
2024-11-06T12:34:18.212951,1,24
2024-11-06T12:34:18.212951,1,25
2024-11-06T12:34:18.212951,1,26
2024-11-06T12:34:18.212951,1,27
2024-11-06T12:34:18.213951,0,28
2024-11-06T12:34:18.213951,1,29
2024-11-06T12:34:18.228548,1,0
2024-11-06T12:34:18.228548,1,1
2024-11-06T12:34:18.228548,1,2
2024-11-06T12:34:18.228548,1,3
2024-11-06T12:34:18.229568,1,4
2024-11-06T12:34:18.229568,1,5
2024-11-06T12:34:18.229568,0,6
2024-11-06T12:34:18.229568,1,7
2024-11-06T12:34:18.229568,1,8
2024-11-06T12:34:18.230565,1,9
2024-11-06T12:34:18.230565,1,10
2024-11-06T12:34:18.230565,1,11
2024-11-06T12:34:18.230565,1,12
2024-11-06T12:34:18.230565,1,13
2024-11-06T12:34:18.231564,0,14
2024-11-06T12:34:18.231564,1,15
2024-11-06T12:34:18.231564,1,16
2024-11-06T12:34:18.231564,1,17
2024-11-06T12:34:18.232565,1,18
2024-11-06T12:34:18.232565,1,19
2024-11-06T12:34:18.232565,1,20
2024-11-06T12:34:18.232565,1,21
2024-11-06T12:34:18.232565,1,22
2024-11-06T12:34:18.232565,1,23
2024-11-06T12:34:18.233565,1,24
2024-11-06T12:34:18.233565,1,25
2024-11-06T12:34:18.233565,1,26
2024-11-06T12:34:18.233565,1,27
2024-11-06T12:34:18.233565,0,28
2024-11-06T12:34:18.233565,1,29
2024-11-06T12:34:18.249268,1,0
2024-11-06T12:34:18.249268,1,1
2024-11-06T12:34:18.250284,1,2
2024-11-06T12:34:18.250284,1,3
2024-11-06T12:34:18.250284,1,4
2024-11-06T12:34:18.250284,1,5
2024-11-06T12:34:18.251285,1,6
2024-11-06T12:34:18.251285,0,7
2024-11-06T12:34:18.251285,1,8
2024-11-06T12:34:18.251285,0,9
2024-11-06T12:34:18.251285,1,10
2024-11-06T12:34:18.252283,1,11
2024-11-06T12:34:18.252283,1,12
2024-11-06T12:34:18.252283,1,13
2024-11-06T12:34:18.252283,1,14
2024-11-06T12:34:18.252283,0,15
2024-11-06T12:34:18.253284,1,16
2024-11-06T12:34:18.253284,1,17
2024-11-06T12:34:18.253284,1,18
2024-11-06T12:34:18.253284,1,19
2024-11-06T12:34:18.253284,1,20
2024-11-06T12:34:18.253284,1,21
2024-11-06T12:34:18.254290,1,22
2024-11-06T12:34:18.254290,0,23
2024-11-06T12:34:18.254290,1,24
2024-11-06T12:34:18.254800,1,25
2024-11-06T12:34:18.254800,1,26
2024-11-06T12:34:18.254800,1,27
2024-11-06T12:34:18.254800,1,28
2024-11-06T12:34:18.254800,1,29
2024-11-06T12:34:18.270108,1,0
2024-11-06T12:34:18.270108,1,1
2024-11-06T12:34:18.270108,1,2
2024-11-06T12:34:18.271114,0,3
2024-11-06T12:34:18.271114,1,4
2024-11-06T12:34:18.271114,1,5
2024-11-06T12:34:18.271114,1,6
2024-11-06T12:34:18.271114,1,7
2024-11-06T12:34:18.272116,1,8
2024-11-06T12:34:18.272116,1,9
2024-11-06T12:34:18.272116,0,10
2024-11-06T12:34:18.272116,1,11
2024-11-06T12:34:18.272116,1,12
2024-11-06T12:34:18.273115,1,13
2024-11-06T12:34:18.273115,1,14
2024-11-06T12:34:18.273115,1,15
2024-11-06T12:34:18.273115,1,16
2024-11-06T12:34:18.273115,0,17
2024-11-06T12:34:18.274113,1,18
2024-11-06T12:34:18.274113,1,19
2024-11-06T12:34:18.274113,1,20
2024-11-06T12:34:18.274113,1,21
2024-11-06T12:34:18.274113,1,22
2024-11-06T12:34:18.275115,0,23
2024-11-06T12:34:18.275115,1,24
2024-11-06T12:34:18.275115,1,25
2024-11-06T12:34:18.275621,1,26
2024-11-06T12:34:18.275621,1,27
2024-11-06T12:34:18.275621,1,28
2024-11-06T12:34:18.275621,1,29
2024-11-06T12:34:18.291646,1,0
2024-11-06T12:34:18.291646,1,1
2024-11-06T12:34:18.291646,1,2
2024-11-06T12:34:18.292647,1,3
2024-11-06T12:34:18.292647,1,4
2024-11-06T12:34:18.292647,0,5
2024-11-06T12:34:18.292647,1,6
2024-11-06T12:34:18.293647,1,7
2024-11-06T12:34:18.293647,1,8
2024-11-06T12:34:18.293647,1,9
2024-11-06T12:34:18.293647,1,10
2024-11-06T12:34:18.293647,1,11
2024-11-06T12:34:18.293647,1,12
2024-11-06T12:34:18.293647,1,13
2024-11-06T12:34:18.293647,0,14
2024-11-06T12:34:18.295151,1,15
2024-11-06T12:34:18.295151,1,16
2024-11-06T12:34:18.295151,1,17
2024-11-06T12:34:18.295151,1,18
2024-11-06T12:34:18.295151,1,19
2024-11-06T12:34:18.295151,1,20
2024-11-06T12:34:18.296159,1,21
2024-11-06T12:34:18.296159,1,22
2024-11-06T12:34:18.296159,1,23
2024-11-06T12:34:18.296159,1,24
2024-11-06T12:34:18.296159,1,25
2024-11-06T12:34:18.297166,0,26
2024-11-06T12:34:18.297166,1,27
2024-11-06T12:34:18.297166,1,28
2024-11-06T12:34:18.297166,1,29
2024-11-06T12:34:18.312351,1,0
2024-11-06T12:34:18.312351,1,1
2024-11-06T12:34:18.312351,1,2
2024-11-06T12:34:18.312351,1,3
2024-11-06T12:34:18.313368,0,4
2024-11-06T12:34:18.313368,1,5
2024-11-06T12:34:18.313368,1,6
2024-11-06T12:34:18.313368,1,7
2024-11-06T12:34:18.313368,1,8
2024-11-06T12:34:18.313368,1,9
2024-11-06T12:34:18.313368,1,10
2024-11-06T12:34:18.314872,0,11
2024-11-06T12:34:18.314872,1,12
2024-11-06T12:34:18.314872,0,13
2024-11-06T12:34:18.314872,1,14
2024-11-06T12:34:18.314872,1,15
2024-11-06T12:34:18.315877,1,16
2024-11-06T12:34:18.315877,1,17
2024-11-06T12:34:18.315877,1,18
2024-11-06T12:34:18.315877,1,19
2024-11-06T12:34:18.315877,1,20
2024-11-06T12:34:18.316878,1,21
2024-11-06T12:34:18.316878,1,22
2024-11-06T12:34:18.316878,1,23
2024-11-06T12:34:18.316878,1,24
2024-11-06T12:34:18.316878,1,25
2024-11-06T12:34:18.316878,0,26
2024-11-06T12:34:18.317886,1,27
2024-11-06T12:34:18.317886,0,28
2024-11-06T12:34:18.317886,0,29
2024-11-06T12:34:18.333088,1,0
2024-11-06T12:34:18.333613,1,1
2024-11-06T12:34:18.333613,1,2
2024-11-06T12:34:18.333613,1,3
2024-11-06T12:34:18.333613,1,4
2024-11-06T12:34:18.333613,1,5
2024-11-06T12:34:18.333613,1,6
2024-11-06T12:34:18.333613,1,7
2024-11-06T12:34:18.335120,1,8
2024-11-06T12:34:18.335120,0,9
2024-11-06T12:34:18.335120,1,10
2024-11-06T12:34:18.335120,1,11
2024-11-06T12:34:18.335120,0,12
2024-11-06T12:34:18.336127,1,13
2024-11-06T12:34:18.336127,0,14
2024-11-06T12:34:18.336127,1,15
2024-11-06T12:34:18.336127,1,16
2024-11-06T12:34:18.336127,1,17
2024-11-06T12:34:18.337133,0,18
2024-11-06T12:34:18.337133,1,19
2024-11-06T12:34:18.337133,1,20
2024-11-06T12:34:18.337133,1,21
2024-11-06T12:34:18.337133,1,22
2024-11-06T12:34:18.338133,1,23
2024-11-06T12:34:18.338133,1,24
2024-11-06T12:34:18.338133,1,25
2024-11-06T12:34:18.338133,0,26
2024-11-06T12:34:18.338133,1,27
2024-11-06T12:34:18.339133,1,28
2024-11-06T12:34:18.339133,1,29
2024-11-06T12:34:18.353967,1,0
2024-11-06T12:34:18.353967,1,1
2024-11-06T12:34:18.353967,0,2
2024-11-06T12:34:18.354972,1,3
2024-11-06T12:34:18.354972,1,4
2024-11-06T12:34:18.354972,1,5
2024-11-06T12:34:18.354972,1,6
2024-11-06T12:34:18.355982,1,7
2024-11-06T12:34:18.355982,1,8
2024-11-06T12:34:18.355982,1,9
2024-11-06T12:34:18.355982,0,10
2024-11-06T12:34:18.356980,1,11
2024-11-06T12:34:18.356980,1,12
2024-11-06T12:34:18.356980,1,13
2024-11-06T12:34:18.356980,1,14
2024-11-06T12:34:18.356980,1,15
2024-11-06T12:34:18.356980,1,16
2024-11-06T12:34:18.357978,1,17
2024-11-06T12:34:18.357978,1,18
2024-11-06T12:34:18.357978,1,19
2024-11-06T12:34:18.357978,1,20
2024-11-06T12:34:18.358978,0,21
2024-11-06T12:34:18.358978,1,22
2024-11-06T12:34:18.358978,1,23
2024-11-06T12:34:18.358978,1,24
2024-11-06T12:34:18.358978,1,25
2024-11-06T12:34:18.358978,0,26
2024-11-06T12:34:18.359983,1,27
2024-11-06T12:34:18.359983,1,28
2024-11-06T12:34:18.359983,1,29
2024-11-06T12:34:18.375234,1,0
2024-11-06T12:34:18.375234,1,1
2024-11-06T12:34:18.375234,1,2
2024-11-06T12:34:18.376186,1,3
2024-11-06T12:34:18.376186,1,4
2024-11-06T12:34:18.376186,1,5
2024-11-06T12:34:18.376186,1,6
2024-11-06T12:34:18.376186,1,7
2024-11-06T12:34:18.376186,1,8
2024-11-06T12:34:18.377186,1,9
2024-11-06T12:34:18.377186,1,10
2024-11-06T12:34:18.377186,1,11
2024-11-06T12:34:18.377186,1,12
2024-11-06T12:34:18.377186,1,13
2024-11-06T12:34:18.378183,1,14
2024-11-06T12:34:18.378183,1,15
2024-11-06T12:34:18.378183,1,16
2024-11-06T12:34:18.378183,0,17
2024-11-06T12:34:18.378183,1,18
2024-11-06T12:34:18.379182,0,19
2024-11-06T12:34:18.379182,1,20
2024-11-06T12:34:18.379182,1,21
2024-11-06T12:34:18.379182,1,22
2024-11-06T12:34:18.379182,0,23
2024-11-06T12:34:18.380183,1,24
2024-11-06T12:34:18.380183,1,25
2024-11-06T12:34:18.380183,0,26
2024-11-06T12:34:18.380183,1,27
2024-11-06T12:34:18.380183,1,28
2024-11-06T12:34:18.381183,1,29
2024-11-06T12:34:18.396338,1,0
2024-11-06T12:34:18.396338,1,1
2024-11-06T12:34:18.396338,1,2
2024-11-06T12:34:18.397336,0,3
2024-11-06T12:34:18.397336,1,4
2024-11-06T12:34:18.397336,1,5
2024-11-06T12:34:18.397336,0,6
2024-11-06T12:34:18.398337,1,7
2024-11-06T12:34:18.398337,1,8
2024-11-06T12:34:18.398337,1,9
2024-11-06T12:34:18.398337,1,10
2024-11-06T12:34:18.398337,1,11
2024-11-06T12:34:18.399340,1,12
2024-11-06T12:34:18.399340,1,13
2024-11-06T12:34:18.399340,1,14
2024-11-06T12:34:18.399340,1,15
2024-11-06T12:34:18.399340,1,16
2024-11-06T12:34:18.399340,1,17
2024-11-06T12:34:18.400335,1,18
2024-11-06T12:34:18.400335,1,19
2024-11-06T12:34:18.400335,1,20
2024-11-06T12:34:18.400335,1,21
2024-11-06T12:34:18.400335,1,22
2024-11-06T12:34:18.401336,1,23
2024-11-06T12:34:18.401336,1,24
2024-11-06T12:34:18.401336,1,25
2024-11-06T12:34:18.401336,1,26
2024-11-06T12:34:18.401336,1,27
2024-11-06T12:34:18.401336,1,28
2024-11-06T12:34:18.402336,1,29
2024-11-06T12:34:18.416790,1,0
2024-11-06T12:34:18.416790,1,1
2024-11-06T12:34:18.416790,0,2
2024-11-06T12:34:18.417808,0,3
2024-11-06T12:34:18.417808,1,4
2024-11-06T12:34:18.417808,1,5
2024-11-06T12:34:18.417808,1,6
2024-11-06T12:34:18.418807,0,7
